Day,Market Participant,Tape A Shares,Tape B Shares,Tape C Shares,Total Shares,Tape A Notional,Tape B Notional,Tape C Notional,Total Notional,Tape A Trade Count,Tape B Trade Count,Tape C Trade Count,Total Trade Count
2026-02-13,NYSE National (C),22429455.000000,18556766.000000,25629195.000000,66615416.000000,993620188.875200,778653342.982500,1043485139.568400,2815758671.426100,277047,99805,264812,641664
2026-02-13,FINRA / Nasdaq TRF Chicago (DB),13069644.000000,15444613.000000,31294841.000000,59809098.000000,712833812.035500,647375489.415800,2597975416.788499,3958184718.239799,117339,51076,241486,409901
2026-02-13,FINRA / NYSE TRF (DN),101708049.000000,108279783.000000,208871763.000000,418859595.000000,5751218334.637101,3797877048.983005,7959098724.253799,17508194107.873905,720984,315162,1126924,2163070
2026-02-13,FINRA / Nasdaq TRF Carteret (DQ),2433391319.000000,2089432822.000000,3793496018.000000,8316320159.000000,138518595853.014121,88590435649.738558,202559084222.630424,429668115725.383103,21750443,6312204,25037679,53100326
2026-02-13,24X National Exchange (G),810007.000000,806085.000000,2295064.000000,3911156.000000,36181813.350000,57592123.751000,229740154.594800,323514091.695800,7317,7680,23889,38886
2026-02-13,MIAX Pearl (H),26075611.000000,59311300.000000,70100438.000000,155487349.000000,1059609314.943600,3039692959.780900,2725256497.846200,6824558772.570700,269679,304690,462569,1036938
2026-02-13,EDGA Equities (J),31047333.000000,35263039.000000,70931063.000000,137241435.000000,1749826530.582600,1970016170.493801,2507267809.259300,6227110510.335701,410016,206058,568928,1185002
2026-02-13,EDGX Equities (K),174093510.000000,270442640.000000,394724946.000000,839261096.000000,9442110695.787593,13716703082.680483,21023570305.875501,44182384084.343577,2325022,1702000,3935647,7962669
2026-02-13,LTSE (L),722739.000000,1714982.000000,1134311.000000,3572032.000000,43394431.905000,59774712.120000,53935376.421500,157104520.446500,8639,2237,11564,22440
2026-02-13,NYSE Texas (M),29688775.000000,16860743.000000,23393010.000000,69942528.000000,1648360112.816600,1785960461.360900,3532979382.029899,6967299956.207399,52860,15539,60220,128619
2026-02-13,NYSE (N),1332428071.000000,138886670.000000,188582201.000000,1659896942.000000,80763781174.109799,9696186492.570799,8219497611.893998,98679465278.574596,7472837,713886,1494753,9681476
2026-02-13,NYSE Arca (P),295141416.000000,913358058.000000,800614898.000000,2009114372.000000,16339252901.978805,57467947854.737294,38245825133.342700,112053025890.058799,3688890,4088900,7181575,14959365
2026-02-13,NASDAQ (Q),635874584.000000,489274367.000000,1762073238.000000,2887222189.000000,39247205674.734494,45758768159.648422,134824137362.812372,219830111197.195288,8931873,3567516,14499459,26998848
2026-02-13,Members Exchange (U),77169749.000000,134662965.000000,195643269.000000,407475983.000000,4002422123.939700,6815130321.308504,8453655717.929702,19271208163.177906,767401,696039,1182179,2645619
2026-02-13,Investors Exchange (V),299963875.000000,188239690.000000,275954137.000000,764157702.000000,16441026644.045300,8706875948.415105,16004333643.426593,41152236235.886998,3503878,669671,2961869,7135418
2026-02-13,NASDAQ PSX (X),8371111.000000,7136740.000000,10365774.000000,25873625.000000,679897334.106600,1182235060.510401,947174753.438300,2809307148.055301,143432,46234,163068,352734
2026-02-13,BYX Equities (Y),44917989.000000,36095022.000000,52694291.000000,133707302.000000,2151402520.915500,2075624879.822999,2881621834.760499,7108649235.498998,526991,206556,591384,1324931
2026-02-13,BZX Equities (Z),239067905.000000,271657701.000000,288699467.000000,799425073.000000,14433221632.984199,17435236745.535301,21252407820.773616,53120866199.293116,3399952,1773087,3563806,8736845
2026-02-12,NYSE American (A),8501162.000000,50367451.000000,8759649.000000,67628262.000000,623459749.016100,870303120.565200,634177031.257900,2127939900.839200,94190,144983,85488,324661
2026-02-12,NASDAQ Texas (B),25957735.000000,19779695.000000,27482179.000000,73219609.000000,2171702640.292600,1057361177.433700,2174035449.365700,5403099267.092000,366181,151709,364475,882365
2026-02-12,NYSE National (C),29968030.000000,25983893.000000,26692342.000000,82644265.000000,1384124488.067300,1048663187.408400,1174877047.450900,3607664722.926600,333309,119105,295352,747766
2026-02-12,FINRA / Nasdaq TRF Chicago (DB),17540773.000000,21389414.000000,35229436.000000,74159623.000000,1057395013.450400,827356546.366800,3086073334.055001,4970824893.872201,156738,67629,297725,522092
2026-02-12,FINRA / NYSE TRF (DN),111116933.000000,125337118.000000,205281428.000000,441735479.000000,6675327665.038699,4120156995.649301,9035718909.691101,19831203570.379101,814726,350919,1075872,2241517
2026-02-12,FINRA / Nasdaq TRF Carteret (DQ),3054092730.000000,2936088682.000000,4104986760.000000,10095168172.000000,174775399966.053551,111651121812.332382,237681866401.670099,524108388180.056032,25274170,8130233,28062420,61466823
2026-02-12,24X National Exchange (G),1215057.000000,1128805.000000,2927126.000000,5270988.000000,48936753.721000,74306223.874000,321566735.893500,444809713.488500,10471,9465,30663,50599
2026-02-12,MIAX Pearl (H),33538508.000000,97175289.000000,75981523.000000,206695320.000000,1348975899.595500,3571178086.854200,2698817516.092801,7618971502.542501,352496,414814,482568,1249878
2026-02-12,EDGA Equities (J),42637555.000000,74679818.000000,92343852.000000,209661225.000000,2472530760.528600,2752071518.638701,2857930189.586301,8082532468.753602,569071,324380,649213,1542664
2026-02-12,EDGX Equities (K),219006833.000000,324299763.000000,420002908.000000,963309504.000000,11982789405.790102,17114061067.918318,23579166367.689401,52676016841.397821,2902672,2049138,4110230,9062040
2026-02-12,LTSE (L),1442353.000000,2279146.000000,1858676.000000,5580175.000000,88315925.460000,73783627.107000,88623384.266100,250722936.833100,15806,2838,16120,34764
2026-02-12,NYSE Texas (M),19766614.000000,17169445.000000,26267787.000000,63203846.000000,1651110830.774600,1516313309.551900,3591265602.801301,6758689743.127801,62418,16324,63741,142483
2026-02-12,NYSE (N),1604917125.000000,166514215.000000,200834189.000000,1972265529.000000,96993233480.156525,11247579538.803402,9937437445.459001,118178250464.418928,9118026,862845,1704643,11685514
2026-02-12,NYSE Arca (P),377594735.000000,1153273820.000000,922146819.000000,2453015374.000000,21001733083.144795,67944113976.175053,46764378161.817912,135710225221.137760,4676078,5155183,8034915,17866176
2026-02-12,NASDAQ (Q),831162088.000000,574261618.000000,2043045251.000000,3448468957.000000,53912799320.246898,55646084951.054633,177441931127.060833,287000815398.362364,11583492,4353882,17196146,33133520
2026-02-12,Members Exchange (U),93973262.000000,246661821.000000,232019046.000000,572654129.000000,4960139675.817298,8418205776.512798,9921070764.639802,23299416216.969898,947577,962303,1371947,3281827
2026-02-12,Investors Exchange (V),377066766.000000,226707231.000000,310398451.000000,914172448.000000,21529625525.786098,9863023856.260698,19078095287.183299,50470744669.230095,4197530,774074,3352124,8323728
2026-02-12,NASDAQ PSX (X),11051219.000000,7982445.000000,9946621.000000,28980285.000000,931535866.294200,1182939223.367800,1088390702.805700,3202865792.467700,186236,48763,174663,409662
2026-02-12,BYX Equities (Y),57627761.000000,53263505.000000,58140139.000000,169031405.000000,2964082015.169100,2985594281.700301,3193916141.043700,9143592437.913101,661281,268409,645363,1575053
2026-02-12,BZX Equities (Z),308250714.000000,320714299.000000,314435260.000000,943400273.000000,19159802984.926897,21180024534.555293,24089742144.201015,64429569663.683205,4332985,2052045,4062422,10447452
2026-02-11,NYSE American (A),7377152.000000,36406700.000000,8507625.000000,52291477.000000,444738326.067100,600220622.835300,494872529.584900,1539831478.487300,77272,105753,75202,258227
2026-02-11,NASDAQ Texas (B),21639536.000000,14861261.000000,27814135.000000,64314932.000000,1829150689.490800,731485682.173200,1845021654.126400,4405658025.790400,314131,110940,334382,759453
2026-02-11,NYSE National (C),25966346.000000,20619168.000000,25099084.000000,71684598.000000,1245819228.340400,803219342.373900,1000195482.222500,3049234052.936800,298251,87898,281288,667437
2026-02-11,FINRA / Nasdaq TRF Chicago (DB),16323045.000000,15960109.000000,36679621.000000,68962775.000000,974922914.920400,645239402.841800,3017880303.817502,4638042621.579702,150110,54737,280077,484924
2026-02-11,FINRA / NYSE TRF (DN),99665101.000000,110121839.000000,270552628.000000,480339568.000000,5819768957.086299,3708147600.811700,8713662070.299600,18241578628.197599,754203,289109,1105804,2149116
2026-02-11,FINRA / Nasdaq TRF Carteret (DQ),2746944680.000000,2237368560.000000,4818472504.000000,9802785744.000000,154235295552.873146,81971184777.736846,211332567425.101887,447539047755.711879,23097255,6244715,26924081,56266051
2026-02-11,24X National Exchange (G),1123006.000000,645323.000000,2749729.000000,4518058.000000,35317862.285000,38219270.746000,284874234.961800,358411367.992800,8452,5196,28991,42639
2026-02-11,MIAX Pearl (H),26699304.000000,58961224.000000,90067015.000000,175727543.000000,1208517897.518800,2408922355.624200,2190153829.228500,5807594082.371500,278681,264468,474366,1017515
2026-02-11,EDGA Equities (J),35986203.000000,35942295.000000,165897721.000000,237826219.000000,2052248097.710900,1806560388.546100,2402152844.460500,6260961330.717500,465970,191124,727064,1384158
2026-02-11,EDGX Equities (K),190320167.000000,255719235.000000,487503098.000000,933542500.000000,10220887126.219606,11831895503.508217,20985598244.225305,43038380873.953128,2490897,1513445,3954058,7958400
2026-02-11,LTSE (L),628672.000000,1161417.000000,828684.000000,2618773.000000,37885627.180000,51615871.380000,28168944.568900,117670443.128900,7557,1751,9271,18579
2026-02-11,NYSE Texas (M),24185744.000000,18602656.000000,21345430.000000,64133830.000000,1702386713.989300,2461507340.676499,2809196165.116300,6973090219.782099,46079,13999,53099,113177
2026-02-11,NYSE (N),1398606009.000000,128649756.000000,182538946.000000,1709794711.000000,85263169889.195604,7449520264.259602,8022134397.482100,100734824550.937306,7634274,630877,1510587,9775738
2026-02-11,NYSE Arca (P),322429575.000000,817734758.000000,1232758101.000000,2372922434.000000,18091276352.210694,48122084995.844431,37029817262.990294,103243178611.045419,4090005,3751691,7923015,15764711
2026-02-11,NASDAQ (Q),659430101.000000,416329397.000000,1900779082.000000,2976538580.000000,42850705131.666196,38984809832.159900,143155071012.830699,224990585976.656795,9513315,3193287,15120758,27827360
2026-02-11,Members Exchange (U),85281009.000000,123765817.000000,312336979.000000,521383805.000000,4361836346.239899,5592415637.375202,9333610897.991295,19287862881.606396,818715,617773,1333737,2770225
2026-02-11,Investors Exchange (V),319698912.000000,193780605.000000,293126307.000000,806605824.000000,18444122065.847704,7241752346.069902,16263612290.580702,41949486702.498308,3650398,605838,3045682,7301918
2026-02-11,NASDAQ PSX (X),8238603.000000,5828261.000000,8640433.000000,22707297.000000,690767178.165200,781825808.848500,862364798.913500,2334957785.927200,140700,31425,142701,314826
2026-02-11,BYX Equities (Y),50851206.000000,37500509.000000,61357435.000000,149709150.000000,2549243684.807500,1898138610.633400,2636424304.027501,7083806599.468401,565836,178200,593344,1337380
2026-02-11,BZX Equities (Z),245692905.000000,242074854.000000,294090493.000000,781858252.000000,14903192404.395896,14665843149.694417,20544256538.138502,50113292092.228815,3459934,1501726,3567197,8528857
2026-02-10,NYSE American (A),7074195.000000,40099836.000000,8101127.000000,55275158.000000,414104539.119400,591645469.427400,455301435.265500,1461051443.812300,75831,104800,76219,256850
2026-02-10,NASDAQ Texas (B),16760613.000000,9892082.000000,23753486.000000,50406181.000000,1323552580.886000,570339267.632700,1506876150.017100,3400767998.535800,246465,88255,274620,609340
2026-02-10,NYSE National (C),20958322.000000,14512288.000000,25449618.000000,60920228.000000,928231640.949300,606077880.460700,995884028.963900,2530193550.373900,253888,89189,264275,607352
2026-02-10,FINRA / Nasdaq TRF Chicago (DB),13869326.000000,12894219.000000,30383302.000000,57146847.000000,792348784.377100,547335581.729000,2455201062.633399,3794885428.739499,123719,49177,232150,405046
2026-02-10,FINRA / NYSE TRF (DN),86840784.000000,84490451.000000,210237548.000000,381568783.000000,5255975858.825299,3277754001.498700,7061203629.259398,15594933489.583397,706539,284446,967082,1958067
2026-02-10,FINRA / Nasdaq TRF Carteret (DQ),2556538038.000000,1902751397.000000,4327822211.000000,8787111646.000000,143182216540.794399,81852760730.305049,196705151816.920784,421740129088.020232,21408779,5822479,24821319,52052577
2026-02-10,24X National Exchange (G),1169420.000000,829086.000000,3210654.000000,5209160.000000,40561369.909000,52759542.195000,318106457.074500,411427369.178500,9881,7381,34416,51678
2026-02-10,MIAX Pearl (H),23257930.000000,41603807.000000,113224735.000000,178086472.000000,1062562777.474700,1875589280.030799,2273348912.430398,5211500969.935897,250979,202989,435789,889757
2026-02-10,EDGA Equities (J),33600250.000000,25678680.000000,113190719.000000,172469649.000000,1768859222.724300,1443176633.388900,2140023604.203300,5352059460.316500,402205,152112,530276,1084593
2026-02-10,EDGX Equities (K),165465158.000000,172315172.000000,386617476.000000,724397806.000000,9148795483.905198,9909750545.000781,18108809569.032698,37167355597.938677,2194647,1234524,3363910,6793081
2026-02-10,LTSE (L),535179.000000,1271646.000000,895476.000000,2702301.000000,26347958.205000,38203709.975000,31756016.812000,96307684.992000,5584,1998,7783,15365
2026-02-10,NYSE Texas (M),22336756.000000,16592452.000000,33249238.000000,72178446.000000,2720983602.013499,2031028571.011800,4673591971.467800,9425604144.493099,40933,10005,49491,100429
2026-02-10,NYSE (N),1295626859.000000,91519669.000000,164479264.000000,1551625792.000000,79814700836.106609,6382436714.285503,6866886452.104398,93064024002.496510,6973414,505086,1312719,8791219
2026-02-10,NYSE Arca (P),279353369.000000,618712012.000000,928042501.000000,1826107882.000000,16016223371.968198,40020139749.521317,31268113535.563505,87304476657.053020,3614231,2989505,6502453,13106189
2026-02-10,NASDAQ (Q),576585565.000000,330132597.000000,1713199986.000000,2619918148.000000,38574654683.459393,32175565875.561199,139574312165.752815,210324532724.773407,8400089,2697264,13417349,24514702
2026-02-10,Members Exchange (U),68533208.000000,91207572.000000,211347509.000000,371088289.000000,3848617698.814200,5007419253.258601,7110735895.718396,15966772847.791197,715604,524307,1080252,2320163
2026-02-10,Investors Exchange (V),273512283.000000,158258880.000000,260893838.000000,692665001.000000,15819153724.089602,6422668587.362701,14989905744.507204,37231728055.959507,3318549,546198,2804123,6668870
2026-02-10,NASDAQ PSX (X),8000340.000000,5110410.000000,8386914.000000,21497664.000000,598519936.176000,591478959.493400,714101989.509200,1904100885.178600,124905,26346,123704,274955
2026-02-10,BYX Equities (Y),40448876.000000,27784077.000000,51107351.000000,119340304.000000,1943188095.597000,1665921031.328600,2310634282.564100,5919743409.489700,471082,159789,512528,1143399
2026-02-10,BZX Equities (Z),209358450.000000,179467291.000000,260394329.000000,649220070.000000,13081161410.371399,12174877804.650597,18119856696.629304,43375895911.651300,3087237,1221060,3208538,7516835
